THEFT_ID,ART_DES_FAHRRADS,SCHADENSHOEHE,TATZEIT_ANFANG_DATUM,TATZEIT_ANFANG_STUNDE,TATZEIT_ENDE_DATUM,TATZEIT_ENDE_STUNDE,LOR
389,Fahrrad,1220,05.06.2023,12,05.06.2023,15,1100308
390,Damenfahrrad,1083,03.06.2023,19,04.06.2023,13,7300515
391,Herrenfahrrad,3200,03.06.2023,20,04.06.2023,9,11200514
392,Damenfahrrad,300,03.06.2023,22,04.06.2023,8,9100203
393,Herrenfahrrad,470,25.05.2023,17,26.05.2023,8,11401034
394,Damenfahrrad,740,31.05.2023,12,01.06.2023,8,7300515
395,Herrenfahrrad,950,02.06.2023,21,03.06.2023,11,7200410
396,Herrenfahrrad,807,31.05.2023,8,31.05.2023,17,5200423
397,Damenfahrrad,2000,02.06.2023,17,04.06.2023,18,11400931
398,Herrenfahrrad,1449,03.06.2023,15,03.06.2023,20,7200412
399,Fahrrad,1499,04.06.2023,16,04.06.2023,18,6200421
400,Fahrrad,2670,04.06.2023,16,04.06.2023,18,4501041
401,Herrenfahrrad,1400,02.06.2023,8,02.06.2023,14,9200613
402,Damenfahrrad,800,30.05.2023,8,30.05.2023,17,6300634
403,Herrenfahrrad,2799,04.06.2023,9,04.06.2023,19,9100101
404,diverse Fahrräder,500,04.06.2023,3,04.06.2023,3,10200524
405,Damenfahrrad,1940,02.06.2023,21,03.06.2023,11,7200410
406,Fahrrad,200,04.06.2023,11,04.06.2023,13,8100314
407,Herrenfahrrad,529,03.06.2023,21,04.06.2023,0,3701554
408,Herrenfahrrad,1300,03.06.2023,18,03.06.2023,18,6200312
409,Fahrrad,570,02.06.2023,9,02.06.2023,13,6300634
410,Damenfahrrad,620,03.06.2023,15,04.06.2023,11,1401044
411,Damenfahrrad,500,04.06.2023,12,04.06.2023,16,3500935
412,Herrenfahrrad,860,04.06.2023,11,04.06.2023,16,12500928
413,Herrenfahrrad,1299,02.06.2023,21,03.06.2023,11,7200410
414,Damenfahrrad,829,31.05.2023,23,01.06.2023,8,2100106
415,Damenfahrrad,399,02.06.2023,15,04.06.2023,12,6400842
416,Damenfahrrad,550,03.06.2023,21,03.06.2023,23,12200515
417,Damenfahrrad,1000,03.06.2023,13,04.06.2023,20,2100101
418,Damenfahrrad,665,03.06.2023,17,04.06.2023,18,11501238
419,Damenfahrrad,550,03.06.2023,11,03.06.2023,18,2500834
420,Fahrrad,950,03.06.2023,23,04.06.2023,0,2300419
421,Herrenfahrrad,1200,04.06.2023,0,04.06.2023,13,5300736
422,Herrenfahrrad,1750,03.06.2023,21,03.06.2023,23,2300419
423,Damenfahrrad,300,03.06.2023,22,04.06.2023,8,9100203
424,Herrenfahrrad,270,02.06.2023,7,02.06.2023,15,3200309
425,Herrenfahrrad,1900,03.06.2023,17,04.06.2023,12,10100208
426,Herrenfahrrad,5900,03.06.2023,8,03.06.2023,21,2200209
427,Kinderfahrrad,250,02.06.2023,12,04.06.2023,10,3601347
428,Rennrad,1500,04.06.2023,3,04.06.2023,3,10100313
429,Damenfahrrad,953,03.06.2023,12,03.06.2023,21,7601546
430,Fahrrad,2400,03.06.2023,21,04.06.2023,8,3400829
431,Herrenfahrrad,1060,03.06.2023,16,04.06.2023,7,3701555
432,Damenfahrrad,600,04.06.2023,11,04.06.2023,16,11401034
433,Herrenfahrrad,1399,03.06.2023,16,03.06.2023,23,4200203
434,Damenfahrrad,1300,04.06.2023,12,04.06.2023,20,3601140
435,Herrenfahrrad,600,29.05.2023,15,29.05.2023,22,2100103
436,Damenfahrrad,544,03.06.2023,13,03.06.2023,18,6400838
437,Damenfahrrad,749,04.06.2023,15,04.06.2023,20,10400938
438,Damenfahrrad,270,04.06.2023,12,04.06.2023,14,1300732
439,Herrenfahrrad,400,03.06.2023,10,03.06.2023,14,8100310
440,Damenfahrrad,5000,03.06.2023,21,03.06.2023,23,9401534
441,Herrenfahrrad,1049,03.06.2023,8,04.06.2023,13,3400829
442,Damenfahrrad,520,29.05.2023,18,30.05.2023,15,1200623
443,Fahrrad,1699,02.06.2023,21,03.06.2023,9,11200514
444,Rennrad,2000,02.06.2023,1,02.06.2023,3,2300417
445,Mountainbike,450,02.06.2023,6,02.06.2023,15,8401244
446,Herrenfahrrad,300,01.06.2023,21,03.06.2023,10,1100312
447,Herrenfahrrad,764,01.06.2023,14,01.06.2023,16,1100414
448,Herrenfahrrad,999,02.06.2023,21,03.06.2023,9,7400823
449,Herrenfahrrad,699,02.06.2023,18,02.06.2023,20,2400625
450,Damenfahrrad,2300,02.06.2023,10,02.06.2023,17,3100101
451,Herrenfahrrad,288,27.05.2023,18,29.05.2023,10,3601139
452,Damenfahrrad,2920,03.06.2023,9,03.06.2023,13,11401034
453,Damenfahrrad,1180,01.06.2023,11,01.06.2023,22,12500824
454,Herrenfahrrad,908,03.06.2023,14,03.06.2023,16,3601452
455,Herrenfahrrad,1131,03.06.2023,15,03.06.2023,19,6400843
456,Rennrad,2042,02.06.2023,19,03.06.2023,9,1400942
457,Fahrrad,1098,02.06.2023,8,03.06.2023,11,4500939
458,Damenfahrrad,90,01.06.2023,20,03.06.2023,10,8100206
459,Herrenfahrrad,1300,02.06.2023,19,03.06.2023,17,9501736
460,Herrenfahrrad,600,01.06.2023,22,02.06.2023,9,8100313
461,Herrenfahrrad,1499,02.06.2023,16,02.06.2023,19,8100207
462,Herrenfahrrad,0,03.06.2023,8,03.06.2023,9,5100104
463,Herrenfahrrad,1120,02.06.2023,18,03.06.2023,10,9100202
464,Mountainbike,450,01.06.2023,19,02.06.2023,19,3300516
465,Fahrrad,750,01.06.2023,18,03.06.2023,15,2200210
466,Herrenfahrrad,355,03.06.2023,10,03.06.2023,18,11300725
467,Herrenfahrrad,1300,02.06.2023,22,03.06.2023,8,8100312
468,Fahrrad,497,02.06.2023,18,02.06.2023,18,11300620
469,Herrenfahrrad,2624,03.06.2023,0,03.06.2023,10,2500728
470,Herrenfahrrad,1214,01.06.2023,7,01.06.2023,19,12100101
471,Herrenfahrrad,400,02.06.2023,16,03.06.2023,10,2300419
472,Herrenfahrrad,2500,03.06.2023,9,03.06.2023,9,6400841
473,Rennrad,1000,03.06.2023,16,03.06.2023,16,2300419
474,Damenfahrrad,495,02.06.2023,19,03.06.2023,9,9300920
475,Herrenfahrrad,749,03.06.2023,15,03.06.2023,19,8300935
476,Herrenfahrrad,1000,03.06.2023,18,03.06.2023,19,2200212
477,Herrenfahrrad,440,02.06.2023,20,03.06.2023,17,8100104
478,Herrenfahrrad,100,02.06.2023,20,02.06.2023,21,4200308
479,Damenfahrrad,400,01.06.2023,18,03.06.2023,9,3701657
480,Herrenfahrrad,1000,02.06.2023,17,03.06.2023,10,8100206
481,Herrenfahrrad,799,02.06.2023,17,03.06.2023,11,11401033
482,diverse Fahrräder,3000,30.05.2023,13,30.05.2023,13,3701555
483,Fahrrad,2799,02.06.2023,14,02.06.2023,21,11300618
484,Herrenfahrrad,1379,02.06.2023,19,03.06.2023,1,2400625
485,Herrenfahrrad,1240,03.06.2023,0,03.06.2023,9,4500937
486,Herrenfahrrad,1459,31.05.2023,15,03.06.2023,9,7200308
487,Kinderfahrrad,609,02.06.2023,21,03.06.2023,11,11401137
488,Herrenfahrrad,300,31.05.2023,18,01.06.2023,12,8100418
489,Fahrrad,7000,02.06.2023,22,03.06.2023,0,7100101
490,Damenfahrrad,289,21.05.2023,21,22.05.2023,8,11200514
491,Herrenfahrrad,532,29.05.2023,20,30.05.2023,7,3501038
492,Herrenfahrrad,1449,03.06.2023,10,03.06.2023,11,9200613
493,Herrenfahrrad,2500,02.06.2023,16,03.06.2023,9,1400942
494,Herrenfahrrad,1276,31.05.2023,14,31.05.2023,16,4501044
495,Damenfahrrad,900,02.06.2023,16,02.06.2023,18,5100315
496,Fahrrad,500,03.06.2023,17,03.06.2023,17,2500835
497,Herrenfahrrad,500,02.06.2023,20,03.06.2023,12,8100101
498,Damenfahrrad,266,01.06.2023,19,03.06.2023,10,4501040
499,Herrenfahrrad,699,03.06.2023,12,03.06.2023,20,8300934
500,Herrenfahrrad,854,03.06.2023,8,03.06.2023,8,10300733
501,Herrenfahrrad,800,02.06.2023,19,02.06.2023,22,12100103
502,Mountainbike,1,01.06.2023,12,02.06.2023,16,6100102
503,Herrenfahrrad,599,01.06.2023,16,03.06.2023,12,9401431
504,Herrenfahrrad,2500,25.05.2023,12,25.05.2023,17,3701556
505,Fahrrad,5500,01.06.2023,20,02.06.2023,8,8100416
506,Kinderfahrrad,504,30.05.2023,18,31.05.2023,9,6400838
507,Damenfahrrad,200,01.06.2023,8,01.06.2023,17,4300624
508,Fahrrad,550,02.06.2023,8,02.06.2023,9,1401048
509,Damenfahrrad,685,29.05.2023,18,30.05.2023,7,3701556
510,Herrenfahrrad,1400,30.05.2023,10,01.06.2023,11,2200211
511,Herrenfahrrad,6199,01.06.2023,16,02.06.2023,7,9401329
512,Herrenfahrrad,550,18.05.2023,13,18.05.2023,18,8200624
513,Mountainbike,800,01.06.2023,13,01.06.2023,17,10400939
514,Herrenfahrrad,1000,31.05.2023,20,01.06.2023,9,7200409
515,Fahrrad,0,02.06.2023,11,02.06.2023,11,2200208
516,Herrenfahrrad,690,31.05.2023,15,31.05.2023,17,12100205
517,Herrenfahrrad,1000,01.06.2023,19,02.06.2023,12,9401534
518,Damenfahrrad,1030,31.05.2023,9,31.05.2023,21,1300834
519,Herrenfahrrad,724,31.05.2023,17,02.06.2023,9,2300316
520,Fahrrad,2899,01.06.2023,20,02.06.2023,15,3300516
521,Herrenfahrrad,1800,28.05.2023,20,28.05.2023,20,1401044
522,Herrenfahrrad,1412,31.05.2023,10,02.06.2023,20,1200624
523,Herrenfahrrad,2270,02.06.2023,8,02.06.2023,14,4400830
524,Herrenfahrrad,3898,02.06.2023,17,02.06.2023,18,4400727
525,Herrenfahrrad,1240,02.06.2023,11,02.06.2023,13,8100416
526,Kinderfahrrad,555,01.06.2023,13,01.06.2023,20,3400722
527,Mountainbike,680,02.06.2023,10,02.06.2023,16,1300834
528,Herrenfahrrad,0,02.06.2023,16,02.06.2023,16,6400843
529,Herrenfahrrad,1250,02.06.2023,18,02.06.2023,20,11400928
530,Damenfahrrad,3587,01.06.2023,17,02.06.2023,16,6400842
531,Herrenfahrrad,200,02.06.2023,8,02.06.2023,16,6300634
532,diverse Fahrräder,6000,02.06.2023,16,02.06.2023,19,10200524
533,Herrenfahrrad,700,02.06.2023,16,02.06.2023,17,12200515
534,Kinderfahrrad,379,29.05.2023,13,31.05.2023,7,3601245
535,Herrenfahrrad,600,02.06.2023,16,02.06.2023,18,8100206
536,Damenfahrrad,0,02.06.2023,1,02.06.2023,1,1100309
537,Fahrrad,850,01.06.2023,23,02.06.2023,10,7200414
538,Herrenfahrrad,1849,01.06.2023,18,02.06.2023,10,4300624
539,Fahrrad,100,26.05.2023,6,26.05.2023,20,10400836
540,Damenfahrrad,100,31.05.2023,0,31.05.2023,12,8100416
541,Herrenfahrrad,9200,01.06.2023,17,01.06.2023,23,3601245
542,Herrenfahrrad,1460,01.06.2023,8,01.06.2023,12,9501737
543,Herrenfahrrad,1915,27.05.2023,8,27.05.2023,20,1200629
544,Damenfahrrad,554,27.05.2023,14,27.05.2023,19,1300834
545,Damenfahrrad,362,30.05.2023,12,30.05.2023,22,6400838
546,Damenfahrrad,1939,31.05.2023,18,01.06.2023,13,7200307
547,Damenfahrrad,999,01.06.2023,19,02.06.2023,2,9501736
548,Herrenfahrrad,500,30.05.2023,17,01.06.2023,16,2400522
549,Kinderfahrrad,100,29.05.2023,13,31.05.2023,7,3601245
550,Herrenfahrrad,600,02.06.2023,8,02.06.2023,9,1100102
551,Herrenfahrrad,130,30.05.2023,12,30.05.2023,13,3100103
552,Fahrrad,900,30.05.2023,22,02.06.2023,9,3500935
553,Herrenfahrrad,350,02.06.2023,7,02.06.2023,13,11100102
554,Damenfahrrad,1900,24.05.2023,17,25.05.2023,11,1100313
555,Herrenfahrrad,0,02.06.2023,10,02.06.2023,17,7100101
556,Herrenfahrrad,929,01.06.2023,14,01.06.2023,22,3701657
557,diverse Fahrräder,681,01.06.2023,19,02.06.2023,17,3300516
558,Herrenfahrrad,4198,02.06.2023,3,02.06.2023,3,3400620
559,Fahrrad,450,01.06.2023,19,01.06.2023,19,4501042
560,Fahrrad,400,29.05.2023,19,30.05.2023,3,1100308
561,Damenfahrrad,600,01.06.2023,10,01.06.2023,18,3300412
562,Herrenfahrrad,1250,02.06.2023,18,02.06.2023,20,11400928
563,Herrenfahrrad,350,06.03.2023,18,09.03.2023,10,2300417
564,Kinderfahrrad,550,30.05.2023,18,31.05.2023,9,6400838
565,Herrenfahrrad,120,01.06.2023,15,01.06.2023,15,2400625
566,Damenfahrrad,399,01.06.2023,12,01.06.2023,14,7400927
567,Herrenfahrrad,750,01.06.2023,18,01.06.2023,21,6400842
568,Fahrrad,400,29.05.2023,19,30.05.2023,3,1100308
569,Fahrrad,1030,01.06.2023,22,02.06.2023,11,12500824
570,Herrenfahrrad,1213,31.05.2023,6,02.06.2023,17,9401534
571,Damenfahrrad,749,02.06.2023,8,02.06.2023,13,3601244
572,Herrenfahrrad,1490,02.06.2023,16,02.06.2023,18,1400942
573,Herrenfahrrad,3089,02.06.2023,14,02.06.2023,19,9200511
574,Mountainbike,1699,01.06.2023,20,01.06.2023,20,2400625
575,Damenfahrrad,650,31.05.2023,18,02.06.2023,8,6100103
576,Damenfahrrad,180,01.06.2023,20,02.06.2023,0,7400824
577,Herrenfahrrad,774,29.05.2023,13,31.05.2023,11,3400826
578,Herrenfahrrad,4300,31.05.2023,21,01.06.2023,6,9100101
579,Herrenfahrrad,750,31.05.2023,18,01.06.2023,8,7200308
580,Fahrrad,878,31.05.2023,18,31.05.2023,22,1100414
581,Damenfahrrad,1479,30.05.2023,16,31.05.2023,17,7200412
582,Herrenfahrrad,1049,01.06.2023,12,01.06.2023,16,11200410
583,Damenfahrrad,1363,31.05.2023,15,31.05.2023,22,3601245
584,Damenfahrrad,499,01.06.2023,10,01.06.2023,14,4501153
585,Damenfahrrad,1436,31.05.2023,11,31.05.2023,13,8100208
586,Herrenfahrrad,779,31.05.2023,9,31.05.2023,16,4300621
587,Herrenfahrrad,1350,31.05.2023,9,31.05.2023,18,2100104
588,Damenfahrrad,1000,31.05.2023,19,01.06.2023,9,3601450
589,Herrenfahrrad,600,31.05.2023,17,01.06.2023,8,3701659
590,Herrenfahrrad,2300,31.05.2023,17,01.06.2023,8,4300620
591,Damenfahrrad,540,30.05.2023,12,30.05.2023,20,10100315
592,Herrenfahrrad,699,30.05.2023,18,31.05.2023,10,2400624
593,Rennrad,215,31.05.2023,14,01.06.2023,11,12500927
594,Herrenfahrrad,1650,31.05.2023,18,01.06.2023,13,1100104
595,Kinderfahrrad,260,27.05.2023,17,28.05.2023,8,11400931
596,Damenfahrrad,557,01.06.2023,1,01.06.2023,17,7400824
597,Rennrad,600,29.05.2023,20,30.05.2023,15,6400737
598,Herrenfahrrad,1120,31.05.2023,18,31.05.2023,21,12100204
599,Damenfahrrad,568,31.05.2023,19,31.05.2023,23,2400625
600,diverse Fahrräder,6500,31.05.2023,12,01.06.2023,19,3701657
601,Herrenfahrrad,1250,27.05.2023,10,27.05.2023,17,1400939
602,Herrenfahrrad,500,31.05.2023,15,01.06.2023,18,9200715
603,Herrenfahrrad,629,27.05.2023,9,27.05.2023,21,9100408
604,Kinderfahrrad,599,01.06.2023,19,01.06.2023,20,1100313
605,Damenfahrrad,394,31.05.2023,8,31.05.2023,15,11300618
606,Herrenfahrrad,5378,01.06.2023,18,01.06.2023,22,9200510
607,Damenfahrrad,450,01.06.2023,17,01.06.2023,21,4300622
608,Kinderfahrrad,500,31.05.2023,16,01.06.2023,7,2100104
609,Rennrad,1299,31.05.2023,17,31.05.2023,17,2400520
610,Herrenfahrrad,270,31.05.2023,21,01.06.2023,8,1100312
611,Herrenfahrrad,1300,01.06.2023,0,01.06.2023,11,10100208
612,Herrenfahrrad,590,31.05.2023,18,31.05.2023,18,12500824
613,Fahrrad,3499,30.05.2023,18,01.06.2023,9,10100207
614,diverse Fahrräder,1700,31.05.2023,21,01.06.2023,8,11200512
615,Damenfahrrad,400,31.05.2023,12,01.06.2023,13,3701659
616,Herrenfahrrad,200,23.05.2023,21,24.05.2023,9,2200210
617,Damenfahrrad,500,01.06.2023,11,01.06.2023,18,4501042
618,Herrenfahrrad,4659,30.05.2023,15,01.06.2023,15,2500836
619,Fahrrad,300,23.05.2023,1,25.05.2023,12,1401045
620,Fahrrad,1700,01.06.2023,9,01.06.2023,18,9401534
621,Damenfahrrad,837,31.05.2023,14,31.05.2023,16,6300526
622,Herrenfahrrad,1806,26.05.2023,22,27.05.2023,8,2500830
623,Damenfahrrad,800,24.05.2023,19,25.05.2023,8,7501134
624,Herrenfahrrad,450,22.05.2023,21,22.05.2023,21,8100206
625,Fahrrad,249,31.05.2023,21,01.06.2023,6,11300725
626,Herrenfahrrad,300,31.05.2023,11,31.05.2023,19,11401034
627,Damenfahrrad,378,01.06.2023,16,01.06.2023,21,12400720
628,Herrenfahrrad,180,31.05.2023,22,01.06.2023,9,11200410
629,diverse Fahrräder,3630,30.05.2023,16,01.06.2023,8,4501043
630,Damenfahrrad,0,01.06.2023,12,01.06.2023,12,1400942
631,Herrenfahrrad,699,31.05.2023,18,01.06.2023,13,11501339
632,Damenfahrrad,714,30.05.2023,18,31.05.2023,20,3601245
633,Damenfahrrad,1095,30.05.2023,18,31.05.2023,7,3601244
634,Herrenfahrrad,300,31.05.2023,23,01.06.2023,13,11400928
635,Kinderfahrrad,120,31.05.2023,8,01.06.2023,16,11100203
636,Damenfahrrad,909,19.05.2023,17,22.05.2023,8,8100206
637,Mountainbike,2350,01.06.2023,20,01.06.2023,20,8401243
638,Herrenfahrrad,5487,31.05.2023,20,01.06.2023,5,6200313
639,Herrenfahrrad,1500,31.05.2023,22,01.06.2023,8,3400725
640,Damenfahrrad,390,31.05.2023,15,01.06.2023,8,1401046
641,Herrenfahrrad,2000,21.05.2023,21,21.05.2023,21,2500832
642,Fahrrad,400,26.05.2023,8,26.05.2023,9,6100102
643,Herrenfahrrad,999,23.05.2023,12,24.05.2023,6,11400930
644,Mountainbike,50,01.06.2023,15,01.06.2023,15,3400620
645,Mountainbike,2684,01.06.2023,18,01.06.2023,21,1100206
646,Damenfahrrad,0,31.05.2023,9,31.05.2023,14,11200512
647,Fahrrad,1290,31.05.2023,20,31.05.2023,23,2500832
648,Fahrrad,2000,31.05.2023,5,31.05.2023,5,3601141
649,Herrenfahrrad,200,25.05.2023,18,27.05.2023,12,1401043
650,Damenfahrrad,360,01.06.2023,7,01.06.2023,14,3500936
651,Damenfahrrad,3391,31.05.2023,18,31.05.2023,19,9200511
652,Lastenfahrrad,1550,01.06.2023,16,01.06.2023,16,2400625
653,Herrenfahrrad,400,27.05.2023,14,30.05.2023,9,1300834
654,Herrenfahrrad,550,30.05.2023,8,30.05.2023,20,6400839
655,Damenfahrrad,400,31.05.2023,5,31.05.2023,15,7601238
656,Herrenfahrrad,1799,30.05.2023,20,31.05.2023,10,3601140
657,Herrenfahrrad,350,18.05.2023,11,19.05.2023,10,1100308
658,Herrenfahrrad,2950,30.05.2023,18,31.05.2023,8,7601340
659,Herrenfahrrad,530,29.05.2023,12,30.05.2023,8,1400942
660,Herrenfahrrad,795,31.05.2023,1,31.05.2023,13,3601244
661,Damenfahrrad,600,24.05.2023,8,25.05.2023,8,6300528
662,Herrenfahrrad,1245,31.05.2023,8,31.05.2023,19,1100312
663,Herrenfahrrad,380,29.05.2023,9,29.05.2023,17,11401034
664,Damenfahrrad,500,30.05.2023,22,31.05.2023,7,3601244
665,Damenfahrrad,600,30.05.2023,21,31.05.2023,7,10200629
666,Fahrrad,1900,30.05.2023,23,30.05.2023,23,2200209
667,Damenfahrrad,999,30.05.2023,9,30.05.2023,18,4501045
668,Fahrrad,800,31.05.2023,6,31.05.2023,6,8401244
669,Rennrad,600,30.05.2023,21,31.05.2023,9,2200211
670,Damenfahrrad,596,30.05.2023,20,31.05.2023,7,11400929
671,diverse Fahrräder,1000,28.05.2023,12,31.05.2023,10,2200210
672,Damenfahrrad,330,28.05.2023,18,29.05.2023,0,4501045
673,Herrenfahrrad,400,24.05.2023,8,24.05.2023,19,7501135
674,Damenfahrrad,1230,16.05.2023,9,16.05.2023,18,1100309
675,Herrenfahrrad,80,30.05.2023,21,31.05.2023,12,3500936
676,Kinderfahrrad,179,31.05.2023,1,31.05.2023,8,10200627
677,Damenfahrrad,450,31.05.2023,8,31.05.2023,8,2400624
678,Herrenfahrrad,1000,30.05.2023,19,30.05.2023,21,2400623
679,Damenfahrrad,469,31.05.2023,15,31.05.2023,19,4300623
680,Mountainbike,500,30.05.2023,23,31.05.2023,1,11401033
681,Herrenfahrrad,299,29.05.2023,16,29.05.2023,16,4501153
682,Rennrad,490,17.05.2023,18,19.05.2023,9,4501153
683,Damenfahrrad,449,28.05.2023,16,29.05.2023,14,4501044
684,Herrenfahrrad,469,30.05.2023,20,31.05.2023,8,1100310
685,Rennrad,300,30.05.2023,18,31.05.2023,9,1100415
686,Herrenfahrrad,500,29.05.2023,20,30.05.2023,3,11300617
687,Fahrrad,300,29.05.2023,10,31.05.2023,10,3701657
688,Damenfahrrad,506,29.05.2023,18,30.05.2023,9,11400929
689,Herrenfahrrad,589,31.05.2023,16,31.05.2023,18,12601032
690,Damenfahrrad,700,30.05.2023,20,31.05.2023,11,3601244
691,Damenfahrrad,987,31.05.2023,8,31.05.2023,17,6400840
692,Herrenfahrrad,6000,31.05.2023,18,31.05.2023,21,6400735
693,Herrenfahrrad,1539,28.05.2023,7,28.05.2023,21,8100418
694,Herrenfahrrad,299,13.05.2023,15,16.05.2023,9,9501939
695,Herrenfahrrad,1388,30.05.2023,19,31.05.2023,7,4501040
696,Fahrrad,5798,31.05.2023,7,31.05.2023,14,9100305
697,Damenfahrrad,950,31.05.2023,17,31.05.2023,20,3400619
698,Damenfahrrad,0,31.05.2023,20,31.05.2023,20,1300836
699,Herrenfahrrad,428,31.05.2023,15,31.05.2023,17,11300826
700,Damenfahrrad,255,29.05.2023,23,29.05.2023,23,8100416
701,diverse Fahrräder,3000,28.05.2023,0,30.05.2023,0,4300416
702,Damenfahrrad,420,30.05.2023,17,30.05.2023,19,2500729
703,Fahrrad,2722,30.05.2023,23,30.05.2023,23,2200209
704,Herrenfahrrad,733,29.05.2023,18,30.05.2023,11,2200210
705,Damenfahrrad,500,31.05.2023,12,31.05.2023,12,1100207
706,Herrenfahrrad,5000,30.05.2023,16,31.05.2023,8,3701660
707,Herrenfahrrad,1800,27.05.2023,10,29.05.2023,9,4400834
708,Damenfahrrad,1300,31.05.2023,16,31.05.2023,16,2100106
709,Herrenfahrrad,605,29.05.2023,15,31.05.2023,11,4500938
710,Herrenfahrrad,150,31.05.2023,14,31.05.2023,14,12500825
711,Fahrrad,500,31.05.2023,17,31.05.2023,18,7601548
712,Kinderfahrrad,250,30.05.2023,14,31.05.2023,18,10300733
713,Herrenfahrrad,779,31.05.2023,5,31.05.2023,19,6400842
714,Fahrrad,933,30.05.2023,15,30.05.2023,22,6400735
715,Fahrrad,0,30.05.2023,22,30.05.2023,22,6400838
716,Damenfahrrad,1149,27.05.2023,14,29.05.2023,22,6100206
717,Damenfahrrad,839,25.05.2023,12,26.05.2023,15,1401047
718,Herrenfahrrad,564,25.05.2023,20,26.05.2023,2,4300517
719,Rennrad,2500,26.05.2023,18,27.05.2023,19,9501838
720,Herrenfahrrad,2283,31.05.2023,3,31.05.2023,4,1100102
721,Mountainbike,0,31.05.2023,14,31.05.2023,14,7200412
722,Herrenfahrrad,899,30.05.2023,20,31.05.2023,17,4400728
723,Damenfahrrad,450,30.05.2023,14,31.05.2023,18,10300733
724,Herrenfahrrad,350,30.05.2023,22,31.05.2023,10,10200627
725,diverse Fahrräder,0,31.05.2023,17,31.05.2023,19,7400927
726,Herrenfahrrad,1280,31.05.2023,18,31.05.2023,20,2200207
727,Herrenfahrrad,3200,29.05.2023,23,30.05.2023,7,2300417
728,Damenfahrrad,3300,29.05.2023,23,30.05.2023,7,2300417
729,Herrenfahrrad,1700,29.05.2023,20,30.05.2023,7,8100208
730,Herrenfahrrad,558,26.05.2023,18,27.05.2023,12,1400938
731,Fahrrad,2200,29.05.2023,21,30.05.2023,13,11300725
732,Herrenfahrrad,1500,29.05.2023,19,30.05.2023,12,7100103
733,Damenfahrrad,150,29.05.2023,18,30.05.2023,15,3601245
734,Damenfahrrad,2500,30.05.2023,5,30.05.2023,16,12400720
735,Damenfahrrad,1280,28.05.2023,11,30.05.2023,9,6300527
736,diverse Fahrräder,0,29.05.2023,20,29.05.2023,20,6200421
737,Herrenfahrrad,4266,29.05.2023,0,29.05.2023,11,7100101
738,Herrenfahrrad,550,29.05.2023,10,29.05.2023,15,3100101
739,Damenfahrrad,1891,30.05.2023,0,30.05.2023,8,3601346
740,Damenfahrrad,350,26.05.2023,7,28.05.2023,23,1300731
741,Herrenfahrrad,700,29.05.2023,20,30.05.2023,8,5100313
742,Damenfahrrad,1450,30.05.2023,8,30.05.2023,10,12500927
743,Mountainbike,100,24.05.2023,9,24.05.2023,9,3601243
744,Damenfahrrad,648,29.05.2023,12,30.05.2023,8,7100101
745,Damenfahrrad,1000,29.05.2023,15,30.05.2023,6,7100204
746,Fahrrad,265,29.05.2023,22,30.05.2023,10,7100102
747,Damenfahrrad,500,28.05.2023,13,28.05.2023,15,7601546
748,Herrenfahrrad,1199,29.05.2023,21,30.05.2023,8,1401048
749,Damenfahrrad,680,30.05.2023,6,30.05.2023,16,8301037
750,Damenfahrrad,320,27.05.2023,13,27.05.2023,15,10400940
751,Herrenfahrrad,650,30.05.2023,17,30.05.2023,19,3500936
752,Damenfahrrad,300,30.05.2023,14,30.05.2023,18,12500928
753,Damenfahrrad,1958,25.05.2023,20,25.05.2023,23,3601453
754,Damenfahrrad,1400,27.05.2023,16,30.05.2023,8,7501032
755,Fahrrad,1500,28.05.2023,17,28.05.2023,17,1401048
756,Mountainbike,4200,29.05.2023,16,29.05.2023,23,2400522
757,Damenfahrrad,150,30.05.2023,8,30.05.2023,9,6300527
758,Herrenfahrrad,304,24.05.2023,16,25.05.2023,7,9200818
759,Fahrrad,750,29.05.2023,13,29.05.2023,15,7100103
760,Herrenfahrrad,2550,24.05.2023,15,24.05.2023,19,11200410
761,Damenfahrrad,600,30.05.2023,18,30.05.2023,19,7400927
762,Fahrrad,718,29.05.2023,19,30.05.2023,15,3400725
763,Mountainbike,500,30.05.2023,20,30.05.2023,20,4400729
764,Herrenfahrrad,500,15.03.2022,7,15.03.2022,17,1401049
765,Damenfahrrad,488,29.05.2023,18,30.05.2023,10,3501038
766,Damenfahrrad,499,26.05.2023,2,26.05.2023,10,10100312
767,Herrenfahrrad,416,19.05.2023,22,20.05.2023,10,1100416
768,Herrenfahrrad,370,26.05.2023,13,27.05.2023,11,12500824
769,Herrenfahrrad,1680,27.05.2023,10,28.05.2023,18,11200513
770,Fahrrad,1354,29.04.2023,23,30.04.2023,10,3601140
771,Herrenfahrrad,2549,30.05.2023,7,30.05.2023,16,9200715
772,Damenfahrrad,299,30.05.2023,7,30.05.2023,17,12200515
773,Damenfahrrad,250,25.05.2023,19,26.05.2023,12,11300724
774,Herrenfahrrad,1500,25.05.2023,23,26.05.2023,8,3500936
775,Herrenfahrrad,1200,30.05.2023,9,30.05.2023,13,9200511
776,Damenfahrrad,669,29.05.2023,10,29.05.2023,15,3100101
777,Damenfahrrad,1405,25.05.2023,23,26.05.2023,13,1100104
778,Mountainbike,150,27.05.2023,22,29.05.2023,23,7200307
779,Herrenfahrrad,450,29.05.2023,19,30.05.2023,11,2500834
